YEAR,MONTH,BENE_STATE_ABRVTN,BENE_STATE_DESC,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,ma_penetration
2014,October,PR,Puerto Rico,732873.0,185770.0,547103.0,0.7465181552601883
2014,October,VI,Virgin Islands,18823.0,18653.0,170.0,0.009031504011050311
2014,October,UK,Unknown,,,,
2014,October,FO,Foreign and Other Outlying Areas,408789.0,406812.0,1977.0,0.004836235808693482
2014,November,AL,Alabama,955391.0,726067.0,229324.0,0.24003156822704003
2014,November,AK,Alaska,81607.0,81071.0,536.0,0.0065680640141164365
2014,November,AZ,Arizona,1107023.0,692297.0,414726.0,0.3746317827181549
2014,November,AR,Arkansas,590204.0,476077.0,114127.0,0.1933687335226464
2014,November,CA,California,5558455.0,3354811.0,2203644.0,0.3964490132599796
2014,November,CO,Colorado,766117.0,489857.0,276260.0,0.36059766328119597
2014,November,CT,Connecticut,625922.0,473754.0,152168.0,0.24311016388623502
2014,November,DE,Delaware,176151.0,162589.0,13562.0,0.0769907636062242
2014,November,DC,District of Columbia,87079.0,76540.0,10539.0,0.1210280320169042
2014,November,FL,Florida,3931755.0,2424044.0,1507711.0,0.38347023148695686
2014,November,GA,Georgia,1490671.0,1053596.0,437075.0,0.2932068846848164
2014,November,HI,Hawaii,240715.0,129479.0,111236.0,0.46210664063311385
2014,November,ID,Idaho,274052.0,187684.0,86368.0,0.31515186898836717
2014,November,IL,Illinois,2049080.0,1666362.0,382718.0,0.18677552852987683
2014,November,IN,Indiana,1136103.0,881930.0,254173.0,0.2237235532341698
2014,November,IA,Iowa,566028.0,485141.0,80887.0,0.1429028245952497
2014,November,KS,Kansas,482124.0,418690.0,63434.0,0.13157196074039043
2014,November,KY,Kentucky,853759.0,644098.0,209661.0,0.24557398516443166
2014,November,LA,Louisiana,777533.0,554781.0,222752.0,0.2864855896791519
2014,November,ME,Maine,302904.0,240113.0,62791.0,0.20729670126508729
2014,November,MD,Maryland,917203.0,837919.0,79284.0,0.08644106048497442
2014,November,MA,Massachusetts,1202235.0,956694.0,245541.0,0.20423710838563175
2014,November,MI,Michigan,1873111.0,1298703.0,574408.0,0.30665988294340274
2014,November,MN,Minnesota,899622.0,431202.0,468420.0,0.5206853545155632
2014,November,MS,Mississippi,552705.0,478085.0,74620.0,0.13500872979256565
2014,November,MO,Missouri,1123754.0,826514.0,297240.0,0.26450628874290993
2014,November,MT,Montana,197193.0,163289.0,33904.0,0.17193308078887182
2014,November,NE,Nebraska,308955.0,272718.0,36237.0,0.1172889255716852
2014,November,NV,Nevada,439613.0,298711.0,140902.0,0.3205137245713844
2014,November,NH,New Hampshire,259342.0,241630.0,17712.0,0.06829591813127067
2014,November,NJ,New Jersey,1481538.0,1254260.0,227278.0,0.1534067975306742
2014,November,NM,New Mexico,365430.0,252629.0,112801.0,0.3086801849875489
2014,November,NY,New York,3318165.0,2120880.0,1197285.0,0.3608274452897912
2014,November,NC,North Carolina,1736751.0,1241579.0,495172.0,0.28511398582755965
2014,November,ND,North Dakota,116995.0,99386.0,17609.0,0.15051070558570878
2014,November,OH,Ohio,2131347.0,1308775.0,822572.0,0.38593997129514807
2014,November,OK,Oklahoma,671709.0,562402.0,109307.0,0.16272969395973555
2014,November,OR,Oregon,736390.0,418807.0,317583.0,0.43127011502057333
2014,November,PA,Pennsylvania,2512759.0,1522115.0,990644.0,0.39424552852064204
2014,November,RI,Rhode Island,201517.0,131956.0,69561.0,0.34518675843725344
2014,November,SC,South Carolina,918399.0,714487.0,203912.0,0.22202985848198878
2014,November,SD,South Dakota,153594.0,127899.0,25695.0,0.16729169108168288
2014,November,TN,Tennessee,1217692.0,822900.0,394792.0,0.32421334787450357
2014,November,TX,Texas,3561783.0,2514314.0,1047469.0,0.29408557455633877
2014,November,UT,Utah,337418.0,225295.0,112123.0,0.3322970321678156
2014,November,VT,Vermont,129504.0,120181.0,9323.0,0.07199005436125525
2014,November,VA,Virginia,1327965.0,1095815.0,232150.0,0.17481635434668835
2014,November,WA,Washington,1162652.0,817996.0,344656.0,0.2964395193058628
2014,November,WV,West Virginia,413766.0,310889.0,102877.0,0.24863570230516766
2014,November,WI,Wisconsin,1034501.0,667463.0,367038.0,0.35479714374369864
2014,November,WY,Wyoming,93225.0,90094.0,3131.0,0.033585411638508984
2014,November,AS,American Samoa,4488.0,4367.0,121.0,0.02696078431372549
2014,November,GU,Guam,14502.0,14443.0,59.0,0.004068404358019584
2014,November,MP,Northern Mariana Islands,1997.0,,,
2014,November,PR,Puerto Rico,734005.0,186071.0,547934.0,0.7464990020503948
2014,November,VI,Virgin Islands,18890.0,18723.0,167.0,0.00884065643197459
2014,November,UK,Unknown,,,,
2014,November,FO,Foreign and Other Outlying Areas,409453.0,407501.0,1952.0,0.004767335933550371
2014,December,AL,Alabama,957475.0,727635.0,229840.0,0.24004804302984412
2014,December,AK,Alaska,81997.0,81476.0,521.0,0.006353890996012049
2014,December,AZ,Arizona,1109646.0,694393.0,415253.0,0.3742211480057604
2014,December,AR,Arkansas,591355.0,476991.0,114364.0,0.19339313948474265
2014,December,CA,California,5575260.0,3358890.0,2216370.0,0.39753661712637617
2014,December,CO,Colorado,768725.0,491523.0,277202.0,0.36059969429900157
2014,December,CT,Connecticut,627300.0,474649.0,152651.0,0.2433460864020405
2014,December,DE,Delaware,176522.0,162969.0,13553.0,0.07677796535276056
2014,December,DC,District of Columbia,87359.0,76760.0,10599.0,0.12132693826623474
2014,December,FL,Florida,3940130.0,2427308.0,1512822.0,0.3839523061421831
2014,December,GA,Georgia,1494966.0,1055963.0,439003.0,0.2936541700613927
2014,December,HI,Hawaii,241489.0,130167.0,111322.0,0.4609816596201069
2014,December,ID,Idaho,274795.0,188196.0,86599.0,0.31514037737222295
2014,December,IL,Illinois,2053930.0,1662791.0,391139.0,0.19043443544814087
2014,December,IN,Indiana,1138584.0,884208.0,254376.0,0.2234143462405936
2014,December,IA,Iowa,567066.0,486209.0,80857.0,0.1425883406869747
2014,December,KS,Kansas,483122.0,419718.0,63404.0,0.13123807237095392
2014,December,KY,Kentucky,855243.0,645229.0,210014.0,0.24556061844411473
2014,December,LA,Louisiana,779354.0,555835.0,223519.0,0.28680035003348925
2014,December,ME,Maine,303492.0,240365.0,63127.0,0.2080021878665665
2014,December,MD,Maryland,919938.0,840632.0,79306.0,0.08620798358150224
2014,December,MA,Massachusetts,1205085.0,959312.0,245773.0,0.20394660957525818
2014,December,MI,Michigan,1877325.0,1301639.0,575686.0,0.30665228450055265
2014,December,MN,Minnesota,901730.0,432211.0,469519.0,0.5206869018442327
2014,December,MS,Mississippi,553799.0,478991.0,74808.0,0.1350815006888781
2014,December,MO,Missouri,1125900.0,828383.0,297517.0,0.2642481570299316
2014,December,MT,Montana,197697.0,163764.0,33933.0,0.171641451311856
2014,December,NE,Nebraska,309615.0,273383.0,36232.0,0.117022754065533
2014,December,NV,Nevada,440802.0,299634.0,141168.0,0.3202526304327113
2014,December,NH,New Hampshire,260076.0,242327.0,17749.0,0.06824543594949169
2014,December,NJ,New Jersey,1484984.0,1257970.0,227014.0,0.15287302758817603
2014,December,NM,New Mexico,366479.0,253495.0,112984.0,0.3082959733026995
2014,December,NY,New York,3326165.0,2126104.0,1200061.0,0.36079418790108125
2014,December,NC,North Carolina,1740597.0,1244640.0,495957.0,0.28493499644087633
2014,December,ND,North Dakota,117197.0,99534.0,17663.0,0.15071204894323234
2014,December,OH,Ohio,2135635.0,1312782.0,822853.0,0.38529664479183007
2014,December,OK,Oklahoma,673028.0,563810.0,109218.0,0.16227853818860433
2014,December,OR,Oregon,738508.0,420264.0,318244.0,0.43092830409420074
2014,December,PA,Pennsylvania,2517122.0,1526805.0,990317.0,0.39343226112997304
2014,December,RI,Rhode Island,201915.0,132343.0,69572.0,0.3445608300522497
2014,December,SC,South Carolina,920575.0,716158.0,204417.0,0.22205360779947317
2014,December,SD,South Dakota,154014.0,128186.0,25828.0,0.16769904034698144
2014,December,TN,Tennessee,1220019.0,824154.0,395865.0,0.32447445490603016
2014,December,TX,Texas,3572357.0,2520102.0,1052255.0,0.29455482752703604
2014,December,UT,Utah,338259.0,226038.0,112221.0,0.3317605739980311
2014,December,VT,Vermont,129816.0,120496.0,9320.0,0.07179392370740124
2014,December,VA,Virginia,1331561.0,1099612.0,231949.0,0.17419329643929193
2014,December,WA,Washington,1166434.0,820914.0,345520.0,0.2962190745468668
2014,December,WV,West Virginia,414412.0,311827.0,102585.0,0.2475435074273911
2014,December,WI,Wisconsin,1036769.0,669100.0,367669.0,0.3546296233780138
2014,December,WY,Wyoming,93463.0,90353.0,3110.0,0.033275199811690186
2014,December,AS,American Samoa,4490.0,4368.0,122.0,0.027171492204899776
2014,December,GU,Guam,14576.0,14525.0,51.0,0.0034989023051591656
2014,December,MP,Northern Mariana Islands,2008.0,,,
2014,December,PR,Puerto Rico,735239.0,187229.0,548010.0,0.7453494713963759
2014,December,VI,Virgin Islands,18958.0,18793.0,165.0,0.00870344973098428
2014,December,UK,Unknown,,,,
2014,December,FO,Foreign and Other Outlying Areas,410199.0,408255.0,1944.0,0.004739163186648431
2015,Year,AL,Alabama,967724.0,723512.0,244213.0,0.2523581103703122
2015,Year,AK,Alaska,83716.0,83014.0,702.0,0.008385493812413398
2015,Year,AZ,Arizona,1137969.0,704342.0,433627.0,0.38105343818680476
2015,Year,AR,Arkansas,595567.0,476330.0,119237.0,0.2002075333253857
2015,Year,CA,California,5653862.0,3370474.0,2283388.0,0.40386341230118455
2015,Year,CO,Colorado,785355.0,496149.0,289206.0,0.3682487537483049
2015,Year,CT,Connecticut,630558.0,469835.0,160723.0,0.25489011320132327
2015,Year,DE,Delaware,180458.0,165614.0,14843.0,0.08225182590962994
2015,Year,DC,District of Columbia,87917.0,76436.0,11481.0,0.13058907833524802
2015,Year,FL,Florida,4032973.0,2429260.0,1603713.0,0.39765031900783865
2015,Year,GA,Georgia,1523189.0,1044519.0,478670.0,0.3142551580926595
2015,Year,HI,Hawaii,244895.0,133064.0,111830.0,0.45664468445660383
2015,Year,ID,Idaho,282037.0,190666.0,91371.0,0.32396813184085776
2015,Year,IL,Illinois,2066650.0,1631463.0,435187.0,0.21057605303268576
2015,Year,IN,Indiana,1150484.0,879038.0,271446.0,0.23594069974028323
2015,Year,IA,Iowa,571662.0,486801.0,84861.0,0.14844610976416134
2015,Year,KS,Kansas,487224.0,421536.0,65688.0,0.13482094478104528
2015,Year,KY,Kentucky,862674.0,639215.0,223459.0,0.25903064193426484
2015,Year,LA,Louisiana,788774.0,550220.0,238555.0,0.3024377071252349
2015,Year,ME,Maine,306639.0,236914.0,69725.0,0.22738464448423065
2015,Year,MD,Maryland,930533.0,850173.0,80360.0,0.08635910816703975
2015,Year,MA,Massachusetts,1216822.0,963723.0,253099.0,0.20800001972350926
2015,Year,MI,Michigan,1894890.0,1271959.0,622931.0,0.32874256553150843
2015,Year,MN,Minnesota,913579.0,422853.0,490726.0,0.5371467601597673
2015,Year,MS,Mississippi,558672.0,477191.0,81481.0,0.14584765300569924
2015,Year,MO,Missouri,1136055.0,814998.0,321056.0,0.2826060357993231
2015,Year,MT,Montana,201227.0,164514.0,36713.0,0.18244569565714341
2015,Year,NE,Nebraska,313758.0,275984.0,37774.0,0.1203921493635222
2015,Year,NV,Nevada,453496.0,303638.0,149857.0,0.33044833912537264
2015,Year,NH,New Hampshire,263661.0,244829.0,18832.0,0.07142504959019347
2015,Year,NJ,New Jersey,1493424.0,1264284.0,229140.0,0.15343264873204127
2015,Year,NM,New Mexico,372401.0,254818.0,117582.0,0.31574029070813453
2015,Year,NY,New York,3344201.0,2111311.0,1232890.0,0.3686650413656356
2015,Year,NC,North Carolina,1770725.0,1244583.0,526142.0,0.2971336599415494
2015,Year,ND,North Dakota,118015.0,98453.0,19562.0,0.16575859000974452
2015,Year,OH,Ohio,2154831.0,1271510.0,883321.0,0.4099258828186526
2015,Year,OK,Oklahoma,679371.0,564639.0,114732.0,0.16887974317420085
2015,Year,OR,Oregon,754990.0,424254.0,330736.0,0.4380667293606538
2015,Year,PA,Pennsylvania,2534004.0,1524154.0,1009850.0,0.3985194972067921
2015,Year,RI,Rhode Island,203237.0,131812.0,71425.0,0.351436992279949
2015,Year,SC,South Carolina,941559.0,723500.0,218059.0,0.23159355919278557
2015,Year,SD,South Dakota,156139.0,126888.0,29250.0,0.18733308142104152
2015,Year,TN,Tennessee,1235730.0,812312.0,423418.0,0.34264604727569936
2015,Year,TX,Texas,3634689.0,2487683.0,1147006.0,0.3155719787855302
2015,Year,UT,Utah,345896.0,229435.0,116461.0,0.3366936882762449
2015,Year,VT,Vermont,131297.0,121563.0,9734.0,0.07413726132356413
2015,Year,VA,Virginia,1350250.0,1108278.0,241972.0,0.1792053323458619
2015,Year,WA,Washington,1191366.0,834552.0,356814.0,0.2994999017934035
2015,Year,WV,West Virginia,416127.0,309140.0,106987.0,0.25710179824909224
2015,Year,WI,Wisconsin,1049925.0,653168.0,396757.0,0.37789080172393263
2015,Year,WY,Wyoming,94876.0,91497.0,3379.0,0.03561490787975884
2015,Year,AS,American Samoa,4453.0,4317.0,136.0,0.03054120817426454
2015,Year,GU,Guam,14869.0,14817.0,52.0,0.0034972089582352545
2015,Year,MP,Northern Mariana Islands,2035.0,,,
2015,Year,PR,Puerto Rico,738120.0,179905.0,558215.0,0.756265918820788
2015,Year,VI,Virgin Islands,19130.0,18919.0,210.0,0.01097752221641401
2015,Year,UK,Unknown,,,,
2015,Year,FO,Foreign and Other Outlying Areas,419859.0,417518.0,2341.0,0.005575681359694564
2015,January,AL,Alabama,960281.0,719238.0,241043.0,0.2510129847409248
2015,January,AK,Alaska,81613.0,80795.0,818.0,0.010022913016308676
2015,January,AZ,Arizona,1125328.0,695115.0,430213.0,0.3823000938393073
2015,January,AR,Arkansas,591941.0,473770.0,118171.0,0.19963307153922435
2015,January,CA,California,5574611.0,3332246.0,2242365.0,0.4022460042503414
2015,January,CO,Colorado,771617.0,486101.0,285516.0,0.37002295180121747
2015,January,CT,Connecticut,624720.0,467073.0,157647.0,0.2523482520169036
2015,January,DE,Delaware,178606.0,163712.0,14894.0,0.08339025564650683
2015,January,DC,District of Columbia,86764.0,75775.0,10989.0,0.12665391176063806
2015,January,FL,Florida,3994283.0,2418976.0,1575307.0,0.39439043252568734
2015,January,GA,Georgia,1504305.0,1037459.0,466846.0,0.31033999089280434
2015,January,HI,Hawaii,241341.0,132108.0,109233.0,0.4526085497283926
2015,January,ID,Idaho,278153.0,188116.0,90037.0,0.32369595150870206
2015,January,IL,Illinois,2045611.0,1603125.0,442486.0,0.2163099435816487
2015,January,IN,Indiana,1139764.0,870892.0,268872.0,0.23590146732130512
2015,January,IA,Iowa,566712.0,481600.0,85112.0,0.15018563220824688
2015,January,KS,Kansas,482999.0,417295.0,65704.0,0.13603340793666238
2015,January,KY,Kentucky,855946.0,636251.0,219695.0,0.25666922913361356
2015,January,LA,Louisiana,781025.0,546746.0,234279.0,0.2999635094907333
2015,January,ME,Maine,303704.0,236990.0,66714.0,0.2196678344704054
2015,January,MD,Maryland,917886.0,838420.0,79466.0,0.08657502129894126
2015,January,MA,Massachusetts,1203324.0,951205.0,252119.0,0.2095187995917974
2015,January,MI,Michigan,1874732.0,1277774.0,596958.0,0.3184231132769911
2015,January,MN,Minnesota,902108.0,421036.0,481072.0,0.533275394963796
2015,January,MS,Mississippi,555101.0,475561.0,79540.0,0.1432892392555589
2015,January,MO,Missouri,1126866.0,809558.0,317308.0,0.28158450073034413
2015,January,MT,Montana,198595.0,162551.0,36044.0,0.1814950023918024
2015,January,NE,Nebraska,310758.0,272825.0,37933.0,0.12206604496103077
2015,January,NV,Nevada,446845.0,298187.0,148658.0,0.33268359274468773
2015,January,NH,New Hampshire,260352.0,241706.0,18646.0,0.07161842428711898
2015,January,NJ,New Jersey,1477492.0,1251425.0,226067.0,0.15300725824572992
2015,January,NM,New Mexico,367229.0,251982.0,115247.0,0.3138287008923587
2015,January,NY,New York,3306565.0,2098740.0,1207825.0,0.365280888172469
2015,January,NC,North Carolina,1753796.0,1233789.0,520007.0,0.2965036982636521
2015,January,ND,North Dakota,116874.0,98173.0,18701.0,0.1600099252186115
2015,January,OH,Ohio,2135473.0,1252781.0,882692.0,0.4133473005746268
2015,January,OK,Oklahoma,674404.0,559231.0,115173.0,0.17077745683596182
2015,January,OR,Oregon,744573.0,418011.0,326562.0,0.4385896345959362
2015,January,PA,Pennsylvania,2514976.0,1507632.0,1007344.0,0.4005382158716425
2015,January,RI,Rhode Island,201423.0,130280.0,71143.0,0.3532019679976964
2015,January,SC,South Carolina,931675.0,716557.0,215118.0,0.23089382026994393
2015,January,SD,South Dakota,154308.0,126110.0,28198.0,0.18273841926536538
2015,January,TN,Tennessee,1225146.0,808357.0,416789.0,0.34019537263313926
2015,January,TX,Texas,3588668.0,2480060.0,1108608.0,0.3089190752669235
2015,January,UT,Utah,340909.0,225868.0,115041.0,0.3374536899876507
2015,January,VT,Vermont,129575.0,119791.0,9784.0,0.07550839282268956
2015,January,VA,Virginia,1334141.0,1092782.0,241359.0,0.18090966397104954
2015,January,WA,Washington,1173185.0,821049.0,352136.0,0.300153854677651
2015,January,WV,West Virginia,413567.0,306016.0,107551.0,0.2600570161545771
2015,January,WI,Wisconsin,1037937.0,646707.0,391230.0,0.37693039172897774
2015,January,WY,Wyoming,93393.0,89864.0,3529.0,0.03778655787907017
2015,January,AS,American Samoa,4419.0,4284.0,135.0,0.03054989816700611
2015,January,GU,Guam,14510.0,14451.0,59.0,0.004066161268090972
2015,January,MP,Northern Mariana Islands,1994.0,,,
2015,January,PR,Puerto Rico,731486.0,180469.0,551017.0,0.7532844100912389
2015,January,VI,Virgin Islands,18802.0,18584.0,218.0,0.011594511222210403
2015,January,UK,Unknown,,,,
2015,January,FO,Foreign and Other Outlying Areas,416396.0,413669.0,2727.0,0.006549054265650967
2015,February,AL,Alabama,960938.0,719735.0,241203.0,0.2510078693942793
2015,February,AK,Alaska,81946.0,81148.0,798.0,0.009738120225514364
2015,February,AZ,Arizona,1126900.0,696279.0,430621.0,0.38212884905492944
2015,February,AR,Arkansas,592063.0,474029.0,118034.0,0.19936054102350595
2015,February,CA,California,5583921.0,3332150.0,2251771.0,0.40325982405553373
2015,February,CO,Colorado,773215.0,487328.0,285887.0,0.3697380418124325
2015,February,CT,Connecticut,625255.0,467118.0,158137.0,0.25291601026781074
2015,February,DE,Delaware,178771.0,163945.0,14826.0,0.08293291417511789
2015,February,DC,District of Columbia,86857.0,75797.0,11060.0,0.1273357357495654
2015,February,FL,Florida,3998935.0,2418673.0,1580262.0,0.3951707142026565
2015,February,GA,Georgia,1506625.0,1038131.0,468494.0,0.3109559445781133
2015,February,HI,Hawaii,241748.0,131472.0,110276.0,0.45616096100071146
2015,February,ID,Idaho,278666.0,188311.0,90355.0,0.3242412063186754
2015,February,IL,Illinois,2047272.0,1605004.0,442268.0,0.21602796306499575
2015,February,IN,Indiana,1140489.0,871479.0,269010.0,0.23587250731922885
2015,February,IA,Iowa,567020.0,482194.0,84826.0,0.1495996613876054
2015,February,KS,Kansas,483236.0,417743.0,65493.0,0.13553005156900563
2015,February,KY,Kentucky,856537.0,636524.0,220013.0,0.25686339294157756
2015,February,LA,Louisiana,781766.0,546995.0,234771.0,0.3003085322206389
2015,February,ME,Maine,303981.0,236863.0,67118.0,0.22079669453025025
2015,February,MD,Maryland,919112.0,839556.0,79556.0,0.08655745980903307
2015,February,MA,Massachusetts,1204363.0,952378.0,251985.0,0.20922678627623068
2015,February,MI,Michigan,1876858.0,1278258.0,598600.0,0.3189372877436652
2015,February,MN,Minnesota,903277.0,420607.0,482670.0,0.5343543564155846
2015,February,MS,Mississippi,555442.0,475530.0,79912.0,0.1438710072338786
2015,February,MO,Missouri,1127687.0,810106.0,317581.0,0.28162158471277937
2015,February,MT,Montana,198877.0,162655.0,36222.0,0.1821326749699563
2015,February,NE,Nebraska,311018.0,273234.0,37784.0,0.12148493013266114
2015,February,NV,Nevada,447672.0,298988.0,148684.0,0.33212709305026894
2015,February,NH,New Hampshire,260657.0,242013.0,18644.0,0.0715269492091139
2015,February,NJ,New Jersey,1478853.0,1252730.0,226123.0,0.15290431165234136
2015,February,NM,New Mexico,367854.0,252380.0,115474.0,0.31391258488422036
2015,February,NY,New York,3310476.0,2098414.0,1212062.0,0.3661292212962728
2015,February,NC,North Carolina,1755415.0,1234791.0,520624.0,0.2965817199921386
2015,February,ND,North Dakota,116849.0,98039.0,18810.0,0.1609769873939871
2015,February,OH,Ohio,2136624.0,1254703.0,881921.0,0.41276378061839614
2015,February,OK,Oklahoma,674716.0,559886.0,114830.0,0.17019012443754114
2015,February,OR,Oregon,745909.0,418922.0,326987.0,0.43837384989321754
2015,February,PA,Pennsylvania,2515735.0,1508963.0,1006772.0,0.4001900041141058
2015,February,RI,Rhode Island,201613.0,130544.0,71069.0,0.35250207079900603
2015,February,SC,South Carolina,932851.0,717090.0,215761.0,0.23129202841611363
2015,February,SD,South Dakota,154474.0,126153.0,28321.0,0.18333829641234123
2015,February,TN,Tennessee,1226000.0,808508.0,417492.0,0.34053181076672107
2015,February,TX,Texas,3593489.0,2483521.0,1109968.0,0.30888309383999785
2015,February,UT,Utah,341483.0,226425.0,115058.0,0.3369362457281915
2015,February,VT,Vermont,129800.0,120084.0,9716.0,0.07485362095531586
2015,February,VA,Virginia,1335723.0,1095168.0,240555.0,0.18009347746501334
2015,February,WA,Washington,1175585.0,823294.0,352291.0,0.29967292879715207
2015,February,WV,West Virginia,413800.0,306397.0,107403.0,0.25955292411793135
2015,February,WI,Wisconsin,1039011.0,647274.0,391737.0,0.37702873213084365
2015,February,WY,Wyoming,93620.0,90128.0,3492.0,0.037299722281563766
2015,February,AS,American Samoa,4404.0,4269.0,135.0,0.030653950953678476
2015,February,GU,Guam,14561.0,14504.0,57.0,0.003914566307259117
2015,February,MP,Northern Mariana Islands,2000.0,,,
2015,February,PR,Puerto Rico,732301.0,180026.0,552275.0,0.754163929859443
2015,February,VI,Virgin Islands,18857.0,18641.0,216.0,0.011454632232062363
2015,February,UK,Unknown,,,,
2015,February,FO,Foreign and Other Outlying Areas,416670.0,414061.0,2609.0,0.006261549907600739
2015,March,AL,Alabama,962374.0,720694.0,241680.0,0.2511289789624408
2015,March,AK,Alaska,82350.0,81566.0,784.0,0.00952034001214329
2015,March,AZ,Arizona,1129423.0,698172.0,431251.0,0.3818330244735586
2015,March,AR,Arkansas,592663.0,474527.0,118136.0,0.19933081700730432
2015,March,CA,California,5598567.0,3337110.0,2261457.0,0.4039349712167417
2015,March,CO,Colorado,775946.0,489444.0,286502.0,0.3692293020390594
2015,March,CT,Connecticut,626273.0,467607.0,158666.0,0.2533495775803843
2015,March,DE,Delaware,179076.0,164268.0,14808.0,0.08269114789251492
2015,March,DC,District of Columbia,87023.0,75912.0,11111.0,0.12767888948898568
2015,March,FL,Florida,4006324.0,2421346.0,1584978.0,0.39561902631938906
2015,March,GA,Georgia,1510100.0,1039563.0,470537.0,0.3115932719687438
2015,March,HI,Hawaii,242413.0,131586.0,110827.0,0.45718257684200103
2015,March,ID,Idaho,279495.0,188920.0,90575.0,0.3240666201542067
2015,March,IL,Illinois,2051494.0,1612564.0,438930.0,0.21395626796861214
2015,March,IN,Indiana,1142739.0,873440.0,269299.0,0.23566098645447472
2015,March,IA,Iowa,567987.0,483267.0,84720.0,0.14915834341278938
2015,March,KS,Kansas,484046.0,418541.0,65505.0,0.13532804733434425
2015,March,KY,Kentucky,857897.0,637336.0,220561.0,0.25709496594579534
2015,March,LA,Louisiana,783068.0,547745.0,235323.0,0.3005141315952127
2015,March,ME,Maine,304472.0,236951.0,67521.0,0.22176423447804725
2015,March,MD,Maryland,921431.0,841677.0,79754.0,0.08655450055402955
2015,March,MA,Massachusetts,1206688.0,954454.0,252234.0,0.2090300060993397
2015,March,MI,Michigan,1880943.0,1280404.0,600539.0,0.31927549107017067
2015,March,MN,Minnesota,905634.0,421090.0,484544.0,0.5350329161670166
2015,March,MS,Mississippi,556066.0,475963.0,80103.0,0.1440530440631148
2015,March,MO,Missouri,1129231.0,811314.0,317917.0,0.2815340705311845
2015,March,MT,Montana,199450.0,163054.0,36396.0,0.1824818250188017
2015,March,NE,Nebraska,311577.0,273820.0,37757.0,0.12118031818779948
2015,March,NV,Nevada,448898.0,299997.0,148901.0,0.33170341592076596
2015,March,NH,New Hampshire,261179.0,242504.0,18675.0,0.07150268589741135
2015,March,NJ,New Jersey,1481528.0,1255040.0,226488.0,0.15287459973756823
2015,March,NM,New Mexico,368857.0,252948.0,115909.0,0.3142383091550384
2015,March,NY,New York,3317094.0,2101281.0,1215813.0,0.3665295587040946
2015,March,NC,North Carolina,1758629.0,1237011.0,521618.0,0.29660491212188583
2015,March,ND,North Dakota,117121.0,98165.0,18956.0,0.16184971098265896
2015,March,OH,Ohio,2140243.0,1258943.0,881300.0,0.4117756722017079
2015,March,OK,Oklahoma,675506.0,560853.0,114653.0,0.1697290623621404
2015,March,OR,Oregon,747802.0,420138.0,327664.0,0.4381694619698797
2015,March,PA,Pennsylvania,2519049.0,1512210.0,1006839.0,0.3996901211528636
2015,March,RI,Rhode Island,201941.0,130917.0,71024.0,0.3517066866064841
2015,March,SC,South Carolina,934719.0,718626.0,216093.0,0.23118498714586952
2015,March,SD,South Dakota,154869.0,126333.0,28536.0,0.18425895434205683
2015,March,TN,Tennessee,1227957.0,809708.0,418249.0,0.3406055749509144
2015,March,TX,Texas,3601751.0,2488685.0,1113066.0,0.3090346889610081
2015,March,UT,Utah,342445.0,227244.0,115201.0,0.3364073062827607
2015,March,VT,Vermont,130106.0,120381.0,9725.0,0.07474674496180038
2015,March,VA,Virginia,1338735.0,1098193.0,240542.0,0.17967857716426328
2015,March,WA,Washington,1179061.0,825892.0,353169.0,0.29953412079612507
2015,March,WV,West Virginia,414223.0,306925.0,107298.0,0.25903438486032887
2015,March,WI,Wisconsin,1041365.0,648704.0,392661.0,0.37706375766421957
2015,March,WY,Wyoming,93911.0,90440.0,3471.0,0.036960526455899735
2015,March,AS,American Samoa,4418.0,4283.0,135.0,0.030556813037573564
2015,March,GU,Guam,14638.0,14580.0,58.0,0.003962289930318349
2015,March,MP,Northern Mariana Islands,1997.0,,,
2015,March,PR,Puerto Rico,733671.0,180097.0,553574.0,0.7545262113399602
2015,March,VI,Virgin Islands,18907.0,18695.0,212.0,0.011212778336066008
2015,March,UK,Unknown,,,,
2015,March,FO,Foreign and Other Outlying Areas,417334.0,414835.0,2499.0,0.0059880096038185246
2015,April,AL,Alabama,962992.0,720692.0,242300.0,0.2516116437104358
2015,April,AK,Alaska,82722.0,81952.0,770.0,0.009308285583037161
2015,April,AZ,Arizona,1131085.0,699272.0,431813.0,0.3817688325811058
2015,April,AR,Arkansas,592927.0,474463.0,118464.0,0.19979525304126816
2015,April,CA,California,5610941.0,3343511.0,2267430.0,0.40410868693860796
2015,April,CO,Colorado,778207.0,491039.0,287168.0,0.3690123578944934
2015,April,CT,Connecticut,626965.0,467822.0,159143.0,0.25383075610281275
2015,April,DE,Delaware,179344.0,164519.0,14825.0,0.08266236952448924
2015,April,DC,District of Columbia,87175.0,75970.0,11205.0,0.12853455692572413
2015,April,FL,Florida,4011357.0,2421400.0,1589957.0,0.39636387387111144
2015,April,GA,Georgia,1512731.0,1040063.0,472668.0,0.312460047424162
2015,April,HI,Hawaii,243042.0,131773.0,111269.0,0.45781799030620224
2015,April,ID,Idaho,280160.0,189371.0,90789.0,0.32406125071387776
2015,April,IL,Illinois,2053906.0,1617450.0,436456.0,0.2125004747052689
2015,April,IN,Indiana,1143738.0,874091.0,269647.0,0.23575941343209722
